order date (DateOrders),shipping date (DateOrders),Days for shipping (real),Days for shipment (scheduled),Shipping Mode,Market,Order Region,Category Name,Customer Segment,Order Status,Late_delivery_risk,Order Profit Per Order,Sales,Benefit per order,Order Item Quantity,delay_days,is_late
1/26/2015 16:15,1/27/2015 4:15,1,0,Same Day,LATAM,Central America,Girls' Apparel,Home Office,PENDING,1,-28.25,140.0,-28.25,2.0,1,1
4/10/2015 12:59,4/11/2015 0:59,1,0,Same Day,LATAM,Caribbean,Accessories,Home Office,PENDING,1,15.22000027,49.97999954,15.22000027,2.0,1,1
2/8/2017 3:18,2/8/2017 15:18,0,0,Same Day,LATAM,Central America,Cleats,Home Office,PROCESSING,0,8.909999847,119.9800034,8.909999847,2.0,0,0
5/29/2015 16:57,5/30/2015 4:57,1,0,Same Day,LATAM,South America,Women's Apparel,Home Office,PROCESSING,1,7.059999943,100.0,7.059999943,2.0,1,1
2/25/2015 12:00,2/26/2015 0:00,1,0,Same Day,LATAM,Caribbean,Women's Apparel,Home Office,PROCESSING,1,36.0,100.0,36.0,2.0,1,1
3/5/2015 11:17,3/5/2015 23:17,0,0,Same Day,LATAM,Central America,Shop By Sport,Home Office,PROCESSING,0,8.399999619,79.98000336,8.399999619,2.0,0,0
12/21/2016 10:33,12/21/2016 22:33,0,0,Same Day,Pacific Asia,West Asia,Cleats,Home Office,PENDING,0,39.59000015,119.9800034,39.59000015,2.0,0,0
11/29/2016 6:01,11/29/2016 18:01,0,0,Same Day,Pacific Asia,West Asia,Women's Apparel,Home Office,PENDING,0,26.04000092,100.0,26.04000092,2.0,0,0
2/21/2016 14:28,2/22/2016 2:28,1,0,Same Day,Pacific Asia,Oceania,Electronics,Home Office,PROCESSING,1,15.72000027,63.97999954,15.72000027,2.0,1,1
12/19/2015 12:07,12/20/2015 0:07,1,0,Same Day,Pacific Asia,Eastern Asia,Cardio Equipment,Home Office,PROCESSING,1,15.48999977,199.9799957,15.48999977,2.0,1,1
12/28/2015 2:49,12/28/2015 14:49,0,0,Same Day,Pacific Asia,Southeast Asia,Electronics,Home Office,SUSPECTED_FRAUD,0,9.93999958,89.98000336,9.93999958,2.0,0,0
5/23/2016 19:15,5/24/2016 7:15,1,0,Same Day,USCA,West of USA ,Girls' Apparel,Home Office,PROCESSING,1,5.880000114,60.0,5.880000114,2.0,1,1
5/23/2016 19:15,5/24/2016 7:15,1,0,Same Day,USCA,West of USA ,Women's Apparel,Home Office,PROCESSING,1,6.230000019,100.0,6.230000019,2.0,1,1
9/3/2016 10:10,9/3/2016 22:10,0,0,Same Day,Africa,North Africa,Women's Apparel,Home Office,CANCELED,0,59.22000122,150.0,59.22000122,3.0,0,0
9/3/2016 10:10,9/3/2016 22:10,0,0,Same Day,Africa,North Africa,Women's Apparel,Home Office,CANCELED,0,56.02999878,150.0,56.02999878,3.0,0,0
8/16/2017 22:50,8/17/2017 10:50,1,0,Same Day,Europe,Northern Europe,Cleats,Home Office,PENDING,1,74.08000183,179.9700012,74.08000183,3.0,1,1
7/25/2017 1:50,7/25/2017 13:50,0,0,Same Day,Europe,Western Europe,Shop By Sport,Home Office,PENDING,0,39.33000183,119.9700012,39.33000183,3.0,0,0
7/27/2017 9:11,7/27/2017 21:11,0,0,Same Day,Europe,Western Europe,Soccer,Home Office,PROCESSING,0,76.43000031,239.9700012,76.43000031,3.0,0,0
7/10/2015 1:08,7/10/2015 13:08,0,0,Same Day,Europe,Northern Europe,Shop By Sport,Home Office,PROCESSING,0,0.0,119.9700012,0.0,3.0,0,0
9/9/2015 16:17,9/10/2015 4:17,1,0,Same Day,Europe,Western Europe,Women's Apparel,Home Office,PROCESSING,1,15.26000023,150.0,15.26000023,3.0,1,1
9/9/2015 16:17,9/10/2015 4:17,1,0,Same Day,Europe,Western Europe,Accessories,Home Office,PROCESSING,1,5.409999847,74.97000122,5.409999847,3.0,1,1
2/9/2015 23:14,2/10/2015 11:14,1,0,Same Day,LATAM,South America,Cleats,Home Office,PENDING,1,82.88999939,179.9700012,82.88999939,3.0,1,1
5/14/2017 17:42,5/15/2017 5:42,1,0,Same Day,LATAM,Caribbean,Women's Apparel,Home Office,PENDING,1,-31.87999916,150.0,-31.87999916,3.0,1,1
2/25/2015 12:00,2/26/2015 0:00,1,0,Same Day,LATAM,Caribbean,Cleats,Home Office,PROCESSING,1,69.11000061,179.9700012,69.11000061,3.0,1,1
2/8/2017 3:18,2/8/2017 15:18,0,0,Same Day,LATAM,Central America,Shop By Sport,Home Office,PROCESSING,0,21.59000015,119.9700012,21.59000015,3.0,0,0
4/21/2017 0:24,4/21/2017 12:24,0,0,Same Day,LATAM,Central America,Electronics,Home Office,PROCESSING,0,28.0699997,155.9700012,28.0699997,3.0,0,0
12/21/2016 10:33,12/21/2016 22:33,0,0,Same Day,Pacific Asia,West Asia,Cleats,Home Office,PENDING,0,11.0,179.9700012,11.0,3.0,0,0
12/21/2016 10:33,12/21/2016 22:33,0,0,Same Day,Pacific Asia,West Asia,Accessories,Home Office,PENDING,0,-114.6999969,74.97000122,-114.6999969,3.0,0,0
12/17/2015 8:58,12/17/2015 20:58,0,0,Same Day,Pacific Asia,South Asia,Cardio Equipment,Home Office,PROCESSING,0,143.9900055,299.9700012,143.9900055,3.0,0,0
12/14/2015 1:05,12/14/2015 13:05,0,0,Same Day,Pacific Asia,Oceania,Cleats,Home Office,PROCESSING,0,79.93000031,179.9700012,79.93000031,3.0,0,0
12/17/2015 8:58,12/17/2015 20:58,0,0,Same Day,Pacific Asia,South Asia,Women's Apparel,Home Office,PROCESSING,0,1.200000048,150.0,1.200000048,3.0,0,0
3/8/2016 1:08,3/8/2016 13:08,0,0,Same Day,Pacific Asia,Eastern Asia,Cardio Equipment,Home Office,SUSPECTED_FRAUD,0,-60.68000031,299.9700012,-60.68000031,3.0,0,0
7/10/2015 1:08,7/10/2015 13:08,0,0,Same Day,Europe,Northern Europe,Women's Apparel,Home Office,PROCESSING,0,18.07999992,200.0,18.07999992,4.0,0,0
2/11/2015 21:50,2/12/2015 9:50,1,0,Same Day,LATAM,South America,Cardio Equipment,Home Office,PENDING,1,130.5500031,399.9599915,130.5500031,4.0,1,1
2/9/2015 23:14,2/10/2015 11:14,1,0,Same Day,LATAM,South America,Cleats,Home Office,PENDING,1,108.8499985,239.9600067,108.8499985,4.0,1,1
5/30/2017 3:19,5/30/2017 15:19,0,0,Same Day,LATAM,Central America,Lacrosse,Home Office,PROCESSING,0,156.5,399.9599915,156.5,4.0,0,0
5/30/2017 3:19,5/30/2017 15:19,0,0,Same Day,LATAM,Central America,Cleats,Home Office,PROCESSING,0,63.84000015,239.9600067,63.84000015,4.0,0,0
3/2/2015 18:29,3/3/2015 6:29,1,0,Same Day,LATAM,Central America,Cleats,Home Office,PROCESSING,1,5.760000229,239.9600067,5.760000229,4.0,1,1
4/18/2015 18:14,4/19/2015 6:14,1,0,Same Day,LATAM,South America,Shop By Sport,Home Office,PROCESSING,1,-105.8099976,159.9600067,-105.8099976,4.0,1,1
4/18/2015 18:14,4/19/2015 6:14,1,0,Same Day,LATAM,South America,Shop By Sport,Home Office,PROCESSING,1,-23.36000061,159.9600067,-23.36000061,4.0,1,1
3/2/2015 18:29,3/3/2015 6:29,1,0,Same Day,LATAM,Central America,Women's Apparel,Home Office,PROCESSING,1,64.5,200.0,64.5,4.0,1,1
12/14/2015 1:05,12/14/2015 13:05,0,0,Same Day,Pacific Asia,Oceania,Cleats,Home Office,PROCESSING,0,93.94000244,239.9600067,93.94000244,4.0,0,0
2/21/2016 14:28,2/22/2016 2:28,1,0,Same Day,Pacific Asia,Oceania,Cleats,Home Office,PROCESSING,1,55.77000046,239.9600067,55.77000046,4.0,1,1
3/8/2016 1:08,3/8/2016 13:08,0,0,Same Day,Pacific Asia,Eastern Asia,Cardio Equipment,Home Office,SUSPECTED_FRAUD,0,-178.5,120.0,-178.5,4.0,0,0
5/28/2016 5:45,5/28/2016 17:45,0,0,Same Day,USCA,West of USA ,Electronics,Home Office,PENDING,0,36.36999893,127.9599991,36.36999893,4.0,0,0
6/15/2016 2:35,6/15/2016 14:35,0,0,Same Day,USCA,East of USA,Cleats,Home Office,PROCESSING,0,75.58999634,239.9600067,75.58999634,4.0,0,0
8/16/2017 22:50,8/17/2017 10:50,1,0,Same Day,Europe,Northern Europe,Boxing & MMA,Home Office,PENDING,1,114.8000031,449.9500122,114.8000031,5.0,1,1
7/30/2015 1:06,7/30/2015 13:06,0,0,Same Day,Europe,Western Europe,Shop By Sport,Home Office,PENDING,0,14.96000004,199.9499969,14.96000004,5.0,0,0
7/5/2017 14:08,7/6/2017 2:08,1,0,Same Day,Europe,Northern Europe,Women's Apparel,Home Office,PENDING,1,62.25,250.0,62.25,5.0,1,1
2/8/2017 3:18,2/8/2017 15:18,0,0,Same Day,LATAM,Central America,Cleats,Home Office,PROCESSING,0,94.73000336,299.9500122,94.73000336,5.0,0,0
3/2/2015 18:29,3/3/2015 6:29,1,0,Same Day,LATAM,Central America,Women's Apparel,Home Office,PROCESSING,1,104.6500015,250.0,104.6500015,5.0,1,1
11/29/2016 6:01,11/29/2016 18:01,0,0,Same Day,Pacific Asia,West Asia,Cleats,Home Office,PENDING,0,44.49000168,299.9500122,44.49000168,5.0,0,0
12/14/2015 1:05,12/14/2015 13:05,0,0,Same Day,Pacific Asia,Oceania,Cardio Equipment,Home Office,PROCESSING,0,235.1799927,499.9500122,235.1799927,5.0,0,0
2/21/2016 14:28,2/22/2016 2:28,1,0,Same Day,Pacific Asia,Oceania,Cardio Equipment,Home Office,PROCESSING,1,123.4899979,499.9500122,123.4899979,5.0,1,1
12/14/2015 1:05,12/14/2015 13:05,0,0,Same Day,Pacific Asia,Oceania,Cleats,Home Office,PROCESSING,0,75.58999634,299.9500122,75.58999634,5.0,0,0
5/23/2016 19:15,5/24/2016 7:15,1,0,Same Day,USCA,West of USA ,Women's Apparel,Home Office,PROCESSING,1,82.80999756,250.0,82.80999756,5.0,1,1
10/20/2016 13:47,10/22/2016 13:47,2,2,Second Class,Africa,North Africa,Men's Footwear,Home Office,PENDING,0,39.47000122,129.9900055,39.47000122,1.0,0,0
10/20/2016 13:47,10/22/2016 13:47,2,2,Second Class,Africa,North Africa,Men's Footwear,Home Office,PENDING,0,-1.75,129.9900055,-1.75,1.0,0,0
1/7/2017 20:09,1/9/2017 20:09,2,2,Second Class,Africa,East Africa,Women's Apparel,Home Office,PENDING,0,11.47999954,50.0,11.47999954,1.0,0,0
12/30/2016 19:49,1/2/2017 19:49,3,2,Second Class,Africa,West Africa,Camping & Hiking,Home Office,PENDING,1,73.08000183,299.980011,73.08000183,1.0,1,1
10/12/2016 0:50,10/14/2016 0:50,2,2,Second Class,Africa,Central Africa,Men's Footwear,Home Office,PROCESSING,0,21.95999908,129.9900055,21.95999908,1.0,0,0
9/12/2016 0:11,9/17/2016 0:11,5,2,Second Class,Africa,East Africa,Men's Footwear,Home Office,PROCESSING,1,41.52000046,129.9900055,41.52000046,1.0,3,1
10/21/2016 7:18,10/23/2016 7:18,2,2,Second Class,Africa,Central Africa,Men's Footwear,Home Office,PROCESSING,0,-6.300000191,129.9900055,-6.300000191,1.0,0,0
10/21/2016 7:18,10/23/2016 7:18,2,2,Second Class,Africa,Central Africa,Women's Apparel,Home Office,PROCESSING,0,18.37999916,50.0,18.37999916,1.0,0,0
1/13/2017 2:17,1/15/2017 2:17,2,2,Second Class,Africa,West Africa,Shop By Sport,Home Office,PROCESSING,0,17.65999985,39.99000168,17.65999985,1.0,0,0
9/12/2016 0:11,9/17/2016 0:11,5,2,Second Class,Africa,East Africa,Camping & Hiking,Home Office,PROCESSING,1,47.91999817,299.980011,47.91999817,1.0,3,1
7/1/2015 21:38,7/4/2015 21:38,3,2,Second Class,Europe,Southern Europe,Cleats,Home Office,CANCELED,0,17.84000015,59.99000168,17.84000015,1.0,1,0
6/26/2017 4:51,6/30/2017 4:51,4,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,CANCELED,0,49.72000122,129.9900055,49.72000122,1.0,2,0
6/26/2017 4:51,6/30/2017 4:51,4,2,Second Class,Europe,Western Europe,Women's Apparel,Home Office,CANCELED,0,13.05000019,50.0,13.05000019,1.0,2,0
10/11/2015 20:05,10/17/2015 20:05,6,2,Second Class,Europe,Western Europe,Women's Apparel,Home Office,CANCELED,0,2.809999943,50.0,2.809999943,1.0,4,0
10/11/2015 20:05,10/17/2015 20:05,6,2,Second Class,Europe,Western Europe,Fishing,Home Office,CANCELED,0,87.0,399.980011,87.0,1.0,4,0
10/11/2015 20:05,10/17/2015 20:05,6,2,Second Class,Europe,Western Europe,Camping & Hiking,Home Office,CANCELED,0,72.20999908,299.980011,72.20999908,1.0,4,0
11/9/2017 6:25,11/14/2017 6:25,5,2,Second Class,Europe,Western Europe,DVDs,Home Office,CANCELED,0,-62.88000107,164.3800049,-62.88000107,1.0,3,0
10/11/2017 19:36,10/17/2017 19:36,6,2,Second Class,Europe,Western Europe,Cameras ,Home Office,PENDING,1,135.8300018,452.0400085,135.8300018,1.0,4,1
10/29/2017 13:37,10/31/2017 13:37,2,2,Second Class,Europe,Western Europe,Computers,Home Office,PENDING,0,504.0,1500.0,504.0,1.0,0,0
9/12/2017 4:03,9/17/2017 4:03,5,2,Second Class,Europe,Western Europe,Basketball,Home Office,PENDING,1,-48.72999954,299.9899902,-48.72999954,1.0,3,1
8/16/2017 6:43,8/19/2017 6:43,3,2,Second Class,Europe,Southern Europe,Cardio Equipment,Home Office,PENDING,1,33.95000076,99.98999786,33.95000076,1.0,1,1
8/16/2017 6:43,8/19/2017 6:43,3,2,Second Class,Europe,Southern Europe,Cardio Equipment,Home Office,PENDING,1,46.08000183,99.98999786,46.08000183,1.0,1,1
7/27/2017 15:09,7/29/2017 15:09,2,2,Second Class,Europe,Western Europe,Cardio Equipment,Home Office,PENDING,0,4.199999809,99.98999786,4.199999809,1.0,0,0
1/4/2017 10:32,1/8/2017 10:32,4,2,Second Class,Europe,Eastern Europe,Men's Footwear,Home Office,PENDING,1,13.0,129.9900055,13.0,1.0,2,1
6/4/2015 9:14,6/7/2015 9:14,3,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PENDING,1,47.18999863,129.9900055,47.18999863,1.0,1,1
9/12/2017 4:03,9/17/2017 4:03,5,2,Second Class,Europe,Western Europe,Cleats,Home Office,PENDING,1,-20.45000076,299.9899902,-20.45000076,1.0,3,1
7/27/2017 15:09,7/29/2017 15:09,2,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PENDING,0,59.90000153,129.9900055,59.90000153,1.0,0,0
7/14/2015 23:12,7/17/2015 23:12,3,2,Second Class,Europe,Northern Europe,Men's Footwear,Home Office,PENDING,1,42.31000137,129.9900055,42.31000137,1.0,1,1
7/29/2015 19:30,8/3/2015 19:30,5,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PENDING,1,33.93000031,129.9900055,33.93000031,1.0,3,1
1/18/2017 8:24,1/20/2017 8:24,2,2,Second Class,Europe,Eastern Europe,Men's Footwear,Home Office,PENDING,0,41.52000046,129.9900055,41.52000046,1.0,0,0
1/18/2017 8:24,1/20/2017 8:24,2,2,Second Class,Europe,Eastern Europe,Cleats,Home Office,PENDING,0,16.95999908,59.99000168,16.95999908,1.0,0,0
9/1/2015 15:57,9/5/2015 15:57,4,2,Second Class,Europe,Northern Europe,Men's Footwear,Home Office,PENDING,1,-18.43000031,129.9900055,-18.43000031,1.0,2,1
10/20/2017 12:45,10/23/2017 12:45,3,2,Second Class,Europe,Western Europe,Children's Clothing,Home Office,PENDING,1,-82.94999695,357.1000061,-82.94999695,1.0,1,1
7/7/2017 23:56,7/9/2017 23:56,2,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PENDING,0,33.15000153,129.9900055,33.15000153,1.0,0,0
10/24/2015 5:32,10/29/2015 5:32,5,2,Second Class,Europe,Western Europe,Cleats,Home Office,PENDING,1,16.79999924,59.99000168,16.79999924,1.0,3,1
9/22/2015 9:05,9/25/2015 9:05,3,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PENDING,1,9.75,129.9900055,9.75,1.0,1,1
7/11/2015 18:28,7/15/2015 18:28,4,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PENDING,1,34.11999893,129.9900055,34.11999893,1.0,2,1
6/4/2015 9:14,6/7/2015 9:14,3,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PENDING,1,26.80999947,129.9900055,26.80999947,1.0,1,1
10/24/2015 5:32,10/29/2015 5:32,5,2,Second Class,Europe,Western Europe,Shop By Sport,Home Office,PENDING,1,19.20000076,39.99000168,19.20000076,1.0,3,1
7/29/2015 19:30,8/3/2015 19:30,5,2,Second Class,Europe,Western Europe,Women's Apparel,Home Office,PENDING,1,-28.01000023,50.0,-28.01000023,1.0,3,1
9/3/2017 17:12,9/9/2017 17:12,6,2,Second Class,Europe,Western Europe,Shop By Sport,Home Office,PENDING,1,3.0,39.99000168,3.0,1.0,4,1
6/26/2015 15:10,6/28/2015 15:10,2,2,Second Class,Europe,Northern Europe,Fishing,Home Office,PENDING,0,149.9900055,399.980011,149.9900055,1.0,0,0
9/6/2017 12:28,9/9/2017 12:28,3,2,Second Class,Europe,Western Europe,Camping & Hiking,Home Office,PENDING,1,92.98999786,299.980011,92.98999786,1.0,1,1
6/26/2015 15:10,6/28/2015 15:10,2,2,Second Class,Europe,Northern Europe,Camping & Hiking,Home Office,PENDING,0,18.52000046,299.980011,18.52000046,1.0,0,0
8/21/2017 12:50,8/24/2017 12:50,3,2,Second Class,Europe,Western Europe,Hunting & Shooting,Home Office,PENDING,1,10.18000031,149.9900055,10.18000031,1.0,1,1
7/29/2015 19:30,8/3/2015 19:30,5,2,Second Class,Europe,Western Europe,Fishing,Home Office,PENDING,1,172.7899933,399.980011,172.7899933,1.0,3,1
10/13/2015 1:52,10/19/2015 1:52,6,2,Second Class,Europe,Western Europe,Fishing,Home Office,PENDING,1,79.80000305,399.980011,79.80000305,1.0,4,1
9/6/2017 12:28,9/9/2017 12:28,3,2,Second Class,Europe,Western Europe,Camping & Hiking,Home Office,PENDING,1,30.0,299.980011,30.0,1.0,1,1
9/1/2015 15:57,9/5/2015 15:57,4,2,Second Class,Europe,Northern Europe,Camping & Hiking,Home Office,PENDING,1,67.5,299.980011,67.5,1.0,2,1
9/1/2015 15:57,9/5/2015 15:57,4,2,Second Class,Europe,Northern Europe,Fishing,Home Office,PENDING,1,143.9900055,399.980011,143.9900055,1.0,2,1
7/14/2015 23:12,7/17/2015 23:12,3,2,Second Class,Europe,Northern Europe,Fishing,Home Office,PENDING,1,97.5,399.980011,97.5,1.0,1,1
6/26/2015 15:10,6/28/2015 15:10,2,2,Second Class,Europe,Northern Europe,Fishing,Home Office,PENDING,0,18.89999962,399.980011,18.89999962,1.0,0,0
9/6/2017 12:28,9/9/2017 12:28,3,2,Second Class,Europe,Western Europe,Camping & Hiking,Home Office,PENDING,1,60.75,299.980011,60.75,1.0,1,1
9/22/2015 9:05,9/25/2015 9:05,3,2,Second Class,Europe,Western Europe,Fishing,Home Office,PENDING,1,-60.0,399.980011,-60.0,1.0,1,1
10/11/2017 20:18,10/14/2017 20:18,3,2,Second Class,Europe,Western Europe,Cameras ,Home Office,PROCESSING,1,-5.760000229,452.0400085,-5.760000229,1.0,1,1
10/15/2017 16:05,10/20/2017 16:05,5,2,Second Class,Europe,Southern Europe,Cameras ,Home Office,PROCESSING,1,-39.77999878,452.0400085,-39.77999878,1.0,3,1
9/13/2016 4:12,9/18/2016 4:12,5,2,Second Class,Europe,Eastern Europe,Baseball & Softball,Home Office,PROCESSING,1,-9.239999771,59.99000168,-9.239999771,1.0,3,1
10/18/2015 13:15,10/24/2015 13:15,6,2,Second Class,Europe,Western Europe,Electronics,Home Office,PROCESSING,1,11.94999981,31.98999977,11.94999981,1.0,4,1
9/4/2017 2:18,9/6/2017 2:18,2,2,Second Class,Europe,Southern Europe,Men's Footwear,Home Office,PROCESSING,0,43.93999863,129.9900055,43.93999863,1.0,0,0
8/2/2015 4:46,8/4/2015 4:46,2,2,Second Class,Europe,Western Europe,Cleats,Home Office,PROCESSING,0,19.11000061,59.99000168,19.11000061,1.0,0,0
8/19/2015 15:05,8/25/2015 15:05,6,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PROCESSING,1,33.68999863,129.9900055,33.68999863,1.0,4,1
10/6/2015 9:46,10/10/2015 9:46,4,2,Second Class,Europe,Southern Europe,Men's Footwear,Home Office,PROCESSING,1,58.04000092,129.9900055,58.04000092,1.0,2,1
7/8/2015 15:09,7/12/2015 15:09,4,2,Second Class,Europe,Southern Europe,Men's Footwear,Home Office,PROCESSING,1,40.54000092,129.9900055,40.54000092,1.0,2,1
9/13/2016 4:12,9/18/2016 4:12,5,2,Second Class,Europe,Eastern Europe,Men's Footwear,Home Office,PROCESSING,1,0.0,129.9900055,0.0,1.0,3,1
9/13/2016 4:12,9/18/2016 4:12,5,2,Second Class,Europe,Eastern Europe,Men's Footwear,Home Office,PROCESSING,1,49.68000031,129.9900055,49.68000031,1.0,3,1
8/27/2017 11:46,9/2/2017 11:46,6,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PROCESSING,1,56.15999985,129.9900055,56.15999985,1.0,4,1
7/5/2017 10:16,7/11/2017 10:16,6,2,Second Class,Europe,Northern Europe,Men's Footwear,Home Office,PROCESSING,1,49.18999863,129.9900055,49.18999863,1.0,4,1
11/7/2017 13:26,11/10/2017 13:26,3,2,Second Class,Europe,Western Europe,Crafts,Home Office,PROCESSING,1,142.1399994,461.480011,142.1399994,1.0,1,1
6/22/2017 1:42,6/28/2017 1:42,6,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PROCESSING,1,1.139999986,129.9900055,1.139999986,1.0,4,1
9/4/2017 2:18,9/6/2017 2:18,2,2,Second Class,Europe,Southern Europe,Cleats,Home Office,PROCESSING,0,18.27000046,59.99000168,18.27000046,1.0,0,0
10/21/2017 1:22,10/25/2017 1:22,4,2,Second Class,Europe,Western Europe,Children's Clothing,Home Office,PROCESSING,1,100.9700012,357.1000061,100.9700012,1.0,2,1
6/22/2017 1:42,6/28/2017 1:42,6,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PROCESSING,1,41.04999924,129.9900055,41.04999924,1.0,4,1
9/2/2015 13:40,9/8/2015 13:40,6,2,Second Class,Europe,Western Europe,Men's Footwear,Home Office,PROCESSING,1,27.62000084,129.9900055,27.62000084,1.0,4,1
7/8/2015 15:09,7/12/2015 15:09,4,2,Second Class,Europe,Southern Europe,Cleats,Home Office,PROCESSING,1,15.73999977,59.99000168,15.73999977,1.0,2,1
10/20/2016 5:02,10/22/2016 5:02,2,2,Second Class,Europe,Eastern Europe,Men's Footwear,Home Office,PROCESSING,0,19.76000023,129.9900055,19.76000023,1.0,0,0
8/5/2017 3:45,8/11/2017 3:45,6,2,Second Class,Europe,Northern Europe,Men's Footwear,Home Office,PROCESSING,1,46.79999924,129.9900055,46.79999924,1.0,4,1
10/22/2015 4:50,10/28/2015 4:50,6,2,Second Class,Europe,Northern Europe,Women's Apparel,Home Office,PROCESSING,1,-30.79999924,50.0,-30.79999924,1.0,4,1
10/20/2016 5:02,10/22/2016 5:02,2,2,Second Class,Europe,Eastern Europe,Camping & Hiking,Home Office,PROCESSING,0,143.9900055,299.980011,143.9900055,1.0,0,0
9/4/2017 2:18,9/6/2017 2:18,2,2,Second Class,Europe,Southern Europe,Camping & Hiking,Home Office,PROCESSING,0,146.9900055,299.980011,146.9900055,1.0,0,0
6/21/2015 18:51,6/26/2015 18:51,5,2,Second Class,Europe,Western Europe,Camping & Hiking,Home Office,PROCESSING,1,104.9899979,299.980011,104.9899979,1.0,3,1
10/22/2015 4:50,10/28/2015 4:50,6,2,Second Class,Europe,Northern Europe,Fishing,Home Office,PROCESSING,1,-316.7799988,399.980011,-316.7799988,1.0,4,1
10/23/2015 11:40,10/27/2015 11:40,4,2,Second Class,Europe,Western Europe,Camping & Hiking,Home Office,PROCESSING,1,106.7099991,299.980011,106.7099991,1.0,2,1
9/2/2015 13:40,9/8/2015 13:40,6,2,Second Class,Europe,Western Europe,Camping & Hiking,Home Office,PROCESSING,1,74.09999847,299.980011,74.09999847,1.0,4,1
10/21/2015 8:31,10/24/2015 8:31,3,2,Second Class,Europe,Western Europe,Camping & Hiking,Home Office,PROCESSING,1,136.6999969,299.980011,136.6999969,1.0,1,1
6/21/2015 18:51,6/26/2015 18:51,5,2,Second Class,Europe,Western Europe,Fishing,Home Office,PROCESSING,1,130.1900024,399.980011,130.1900024,1.0,3,1
10/21/2015 8:31,10/24/2015 8:31,3,2,Second Class,Europe,Western Europe,Fishing,Home Office,PROCESSING,1,101.9899979,399.980011,101.9899979,1.0,1,1
8/2/2015 4:46,8/4/2015 4:46,2,2,Second Class,Europe,Western Europe,Fishing,Home Office,PROCESSING,0,117.5899963,399.980011,117.5899963,1.0,0,0
7/23/2015 20:12,7/29/2015 20:12,6,2,Second Class,Europe,Southern Europe,Fishing,Home Office,PROCESSING,1,-240.4100037,399.980011,-240.4100037,1.0,4,1
8/27/2017 11:46,9/2/2017 11:46,6,2,Second Class,Europe,Western Europe,Hunting & Shooting,Home Office,PROCESSING,1,46.11999893,149.9900055,46.11999893,1.0,4,1
6/23/2017 19:24,6/28/2017 19:24,5,2,Second Class,Europe,Southern Europe,Boxing & MMA,Home Office,SUSPECTED_FRAUD,0,16.87000084,89.98999786,16.87000084,1.0,3,0
6/23/2017 19:24,6/28/2017 19:24,5,2,Second Class,Europe,Southern Europe,Men's Footwear,Home Office,SUSPECTED_FRAUD,0,-28.07999992,129.9900055,-28.07999992,1.0,3,0
9/9/2015 12:05,9/15/2015 12:05,6,2,Second Class,Europe,Western Europe,Camping & Hiking,Home Office,SUSPECTED_FRAUD,0,-60.75,299.980011,-60.75,1.0,4,0
9/17/2015 16:37,9/19/2015 16:37,2,2,Second Class,Europe,Western Europe,Fishing,Home Office,SUSPECTED_FRAUD,0,162.6699982,399.980011,162.6699982,1.0,0,0
4/23/2015 2:59,4/26/2015 2:59,3,2,Second Class,LATAM,South America,Cardio Equipment,Home Office,CANCELED,0,13.05000019,99.98999786,13.05000019,1.0,1,0
3/18/2017 2:11,3/24/2017 2:11,6,2,Second Class,LATAM,Central America,Men's Footwear,Home Office,CANCELED,0,60.52000046,129.9900055,60.52000046,1.0,4,0
3/18/2017 2:11,3/24/2017 2:11,6,2,Second Class,LATAM,Central America,Men's Footwear,Home Office,CANCELED,0,34.93999863,129.9900055,34.93999863,1.0,4,0
4/11/2017 3:34,4/15/2017 3:34,4,2,Second Class,LATAM,Central America,Men's Footwear,Home Office,CANCELED,0,50.63000107,129.9900055,50.63000107,1.0,2,0
2/1/2017 12:14,2/3/2017 12:14,2,2,Second Class,LATAM,Caribbean,Men's Footwear,Home Office,CANCELED,0,50.83000183,129.9900055,50.83000183,1.0,0,0
2/1/2017 12:14,2/3/2017 12:14,2,2,Second Class,LATAM,Caribbean,Men's Footwear,Home Office,CANCELED,0,28.38999939,129.9900055,28.38999939,1.0,0,0
2/1/2017 12:14,2/3/2017 12:14,2,2,Second Class,LATAM,Caribbean,Men's Footwear,Home Office,CANCELED,0,28.04999924,129.9900055,28.04999924,1.0,0,0
2/8/2015 20:58,2/13/2015 20:58,5,2,Second Class,LATAM,Central America,Men's Footwear,Home Office,CANCELED,0,33.77000046,129.9900055,33.77000046,1.0,3,0
2/8/2015 20:58,2/13/2015 20:58,5,2,Second Class,LATAM,Central America,Men's Footwear,Home Office,CANCELED,0,-12.14999962,129.9900055,-12.14999962,1.0,3,0
